sfynx.SymfonyConnexion_1	symfonyconnexion-1	RUN	1423675557714	 	2.0
Scenario name	3777433169415326671-772	GROUP	Page en	1423675583080	1423675591470	2369	3	0	OK
Scenario name	3777433169415326671-87	GROUP	Logout	1423675583584	1423675591470	5452	3	0	OK
Scenario name	3777433169415326671-151	GROUP	Login	1423675588170	1423675591470	3153	2	0	OK
Scenario name	3777433169415326671-87	USER	END	1423675557813	1423675591470
Scenario name	3777433169415326671-299	REQUEST	Login	request_login_2	1423675584279	1423675584281	1423675591471	1423675591471	OK	 
Scenario name	3777433169415326671-391	REQUEST	Page fr	request_fr_3	1423675588415	1423675588415	1423675591473	1423675591473	OK	 
Scenario name	3777433169415326671-301	GROUP	Login	1423675588199	1423675591478	3165	2	0	OK
Scenario name	3777433169415326671-369	GROUP	Page fr	1423675557889	1423675591478	24943	3	0	OK
Scenario name	3777433169415326671-54	REQUEST	Login	request_login_1	1423675589429	1423675589430	1423675591483	1423675591483	OK	 
Scenario name	3777433169415326671-535	REQUEST	Page fr	request_fr_1	1423675559101	1423675568245	1423675591487	1423675591487	OK	 
Scenario name	3777433169415326671-276	REQUEST	Login	request_login_2	1423675589339	1423675589339	1423675591490	1423675591490	OK	 
Scenario name	3777433169415326671-233	REQUEST	Logout	request_logout_3	1423675590329	1423675590330	1423675591495	1423675591495	OK	 
Scenario name	3777433169415326671-261	REQUEST	Page en	request_en_3	1423675589449	1423675589450	1423675591496	1423675591496	OK	 
Scenario name	3777433169415326671-958	REQUEST	Logout	request_logout_3	1423675591459	1423675591460	1423675591495	1423675591495	OK	 
Scenario name	3777433169415326671-233	GROUP	Logout	1423675588079	1423675591497	1389	3	0	OK
Scenario name	3777433169415326671-233	USER	END	1423675557867	1423675591497
Scenario name	3777433169415326671-527	REQUEST	Page en	request_en_2	1423675590359	1423675590360	1423675591497	1423675591497	OK	 
Scenario name	3777433169415326671-299	GROUP	Login	1423675581079	1423675591499	10343	2	0	OK
Scenario name	3777433169415326671-267	REQUEST	Page en	request_en_3	1423675584399	1423675584399	1423675591502	1423675591502	OK	 
Scenario name	3777433169415326671-18	REQUEST	Login	request_login_2	1423675589389	1423675589389	1423675591503	1423675591503	OK	 
Scenario name	3777433169415326671-772	REQUEST	Login	request_login_1	1423675591471	1423675591472	1423675591507	1423675591507	OK	 
Scenario name	3777433169415326671-369	REQUEST	Page en	request_en_1	1423675591479	1423675591479	1423675591514	1423675591514	OK	 
Scenario name	3777433169415326671-301	REQUEST	Logout	request_logout_1	1423675591479	1423675591479	1423675591517	1423675591517	OK	 
Scenario name	3777433169415326671-645	REQUEST	Logout	request_logout_1	1423675584409	1423675584410	1423675591521	1423675591521	OK	 
Scenario name	3777433169415326671-331	REQUEST	Page en	request_en_1	1423675587329	1423675587329	1423675591509	1423675591509	OK	 
Scenario name	3777433169415326671-756	GROUP	Page en	1423675583888	1423675591528	1325	3	0	OK
Scenario name	3777433169415326671-463	GROUP	Page en	1423675577900	1423675591528	7245	3	0	OK
Scenario name	3777433169415326671-95	REQUEST	Logout	request_logout_2	1423675589447	1423675589448	1423675591531	1423675591531	OK	 
Scenario name	3777433169415326671-653	GROUP	Page en	1423675583299	1423675591538	2361	3	0	OK
Scenario name	3777433169415326671-636	REQUEST	Login	request_login_1	1423675590510	1423675590511	1423675591546	1423675591546	OK	 
Scenario name	3777433169415326671-958	GROUP	Logout	1423675585748	1423675591548	4303	3	0	OK
Scenario name	3777433169415326671-958	USER	END	1423675558039	1423675591549
Scenario name	3777433169415326671-219	REQUEST	Logout	request_logout_3	1423675589476	1423675589476	1423675591556	1423675591556	OK	 
Scenario name	3777433169415326671-219	GROUP	Logout	1423675586048	1423675591557	4257	3	0	OK
Scenario name	3777433169415326671-219	USER	END	1423675557852	1423675591558
Scenario name	3777433169415326671-459	GROUP	Page en	1423675583188	1423675591558	3305	3	0	OK
Scenario name	3777433169415326671-18	GROUP	Login	1423675575232	1423675591558	16182	2	0	OK
Scenario name	3777433169415326671-276	GROUP	Login	1423675588128	1423675591568	3339	2	0	OK
Scenario name	3777433169415326671-151	REQUEST	Logout	request_logout_1	1423675591471	1423675591472	1423675591569	1423675591569	OK	 
Scenario name	3777433169415326671-28	REQUEST	Logout	request_logout_3	1423675589471	1423675589471	1423675591573	1423675591573	OK	 
Scenario name	3777433169415326671-248	REQUEST	Logout	request_logout_2	1423675590479	1423675590479	1423675591577	1423675591577	OK	 
Scenario name	3777433169415326671-203	GROUP	Page en	1423675573169	1423675591589	12385	3	0	OK
Scenario name	3777433169415326671-965	GROUP	Page en	1423675569879	1423675591618	16625	3	0	OK
Scenario name	3777433169415326671-28	GROUP	Logout	1423675574098	1423675591619	16421	3	0	OK
Scenario name	3777433169415326671-28	USER	END	1423675557810	1423675591619
Scenario name	3777433169415326671-470	REQUEST	Page en	request_en_1	1423675589460	1423675589460	1423675591619	1423675591619	OK	 
Scenario name	3777433169415326671-454	REQUEST	Login	request_login_2	1423675591464	1423675591466	1423675591628	1423675591628	OK	 
Scenario name	3777433169415326671-54	REQUEST	Login	request_login_2	1423675591539	1423675591539	1423675591628	1423675591628	OK	 
Scenario name	3777433169415326671-54	GROUP	Login	1423675589429	1423675591630	2143	2	0	OK
Scenario name	3777433169415326671-67	REQUEST	Logout	request_logout_2	1423675591471	1423675591473	1423675591633	1423675591633	OK	 
Scenario name	3777433169415326671-657	REQUEST	Login	request_login_2	1423675591500	1423675591501	1423675591633	1423675591633	OK	 
Scenario name	3777433169415326671-769	REQUEST	Login	request_login_2	1423675590389	1423675590389	1423675591632	1423675591632	OK	 
Scenario name	3777433169415326671-452	REQUEST	Page en	request_en_3	1423675589578	1423675589579	1423675591636	1423675591636	OK	 
Scenario name	3777433169415326671-176	REQUEST	Logout	request_logout_3	1423675590600	1423675590603	1423675591643	1423675591643	OK	 
Scenario name	3777433169415326671-424	REQUEST	Logout	request_logout_1	1423675589448	1423675589449	1423675591648	1423675591648	OK	 
Scenario name	3777433169415326671-633	REQUEST	Page en	request_en_1	1423675589601	1423675589604	1423675591652	1423675591652	OK	 
Scenario name	3777433169415326671-72	REQUEST	Logout	request_logout_3	1423675587600	1423675587600	1423675591653	1423675591653	OK	 
Scenario name	3777433169415326671-343	REQUEST	Page en	request_en_1	1423675590610	1423675590611	1423675591656	1423675591656	OK	 
Scenario name	3777433169415326671-313	REQUEST	Login	request_login_1	1423675589600	1423675589603	1423675591657	1423675591657	OK	 
Scenario name	3777433169415326671-628	REQUEST	Page fr	request_fr_2	1423675590518	1423675590518	1423675591666	1423675591666	OK	 
Scenario name	3777433169415326671-708	REQUEST	Page fr	request_fr_3	1423675590589	1423675590618	1423675591667	1423675591667	OK	 
Scenario name	3777433169415326671-196	REQUEST	Logout	request_logout_3	1423675589630	1423675589630	1423675591676	1423675591676	OK	 
Scenario name	3777433169415326671-68	REQUEST	Logout	request_logout_3	1423675590629	1423675590630	1423675591681	1423675591681	OK	 
Scenario name	3777433169415326671-232	REQUEST	Logout	request_logout_3	1423675590638	1423675590638	1423675591690	1423675591690	OK	 
Scenario name	3777433169415326671-232	GROUP	Logout	1423675582296	1423675591691	7246	3	0	OK
Scenario name	3777433169415326671-232	USER	END	1423675557867	1423675591691
Scenario name	3777433169415326671-894	REQUEST	Page en	request_en_3	1423675591559	1423675591559	1423675591692	1423675591692	OK	 
Scenario name	3777433169415326671-72	GROUP	Logout	1423675582265	1423675591698	7271	3	0	OK
Scenario name	3777433169415326671-72	USER	END	1423675557812	1423675591699
Scenario name	3777433169415326671-260	REQUEST	Page fr	request_fr_3	1423675590468	1423675590469	1423675591705	1423675591705	OK	 
Scenario name	3777433169415326671-248	REQUEST	Logout	request_logout_3	1423675591580	1423675591581	1423675591706	1423675591706	OK	 
Scenario name	3777433169415326671-176	GROUP	Logout	1423675586589	1423675591708	2228	3	0	OK
Scenario name	3777433169415326671-196	GROUP	Logout	1423675583351	1423675591708	6248	3	0	OK
Scenario name	3777433169415326671-454	GROUP	Login	1423675591429	1423675591708	197	2	0	OK
Scenario name	3777433169415326671-176	USER	END	1423675557849	1423675591708
Scenario name	3777433169415326671-196	USER	END	1423675557851	1423675591708
Scenario name	3777433169415326671-754	REQUEST	Page en	request_en_2	1423675591579	1423675591579	1423675591717	1423675591717	OK	 
Scenario name	3777433169415326671-657	GROUP	Login	1423675590398	1423675591718	1172	2	0	OK
Scenario name	3777433169415326671-668	REQUEST	Page en	request_en_3	1423675591689	1423675591689	1423675591727	1423675591727	OK	 
Scenario name	3777433169415326671-769	GROUP	Login	1423675590280	1423675591728	1276	2	0	OK
Scenario name	3777433169415326671-993	REQUEST	Logout	request_logout_2	1423675590610	1423675590610	1423675591735	1423675591735	OK	 
Scenario name	3777433169415326671-248	GROUP	Logout	1423675581778	1423675591739	7277	3	0	OK
Scenario name	3777433169415326671-248	USER	END	1423675557867	1423675591740
Scenario name	3777433169415326671-517	GROUP	Page en	1423675578068	1423675591740	7361	3	0	OK
Scenario name	3777433169415326671-454	REQUEST	Logout	request_logout_1	1423675591708	1423675591708	1423675591741	1423675591741	OK	 
Scenario name	3777433169415326671-772	REQUEST	Login	request_login_2	1423675591609	1423675591609	1423675591745	1423675591745	OK	 
Scenario name	3777433169415326671-328	REQUEST	Page en	request_en_2	1423675588630	1423675588631	1423675591746	1423675591746	OK	 
Scenario name	3777433169415326671-652	GROUP	Page fr	1423675557955	1423675591748	26278	3	0	OK
Scenario name	3777433169415326671-281	REQUEST	Page en	request_en_1	1423675588689	1423675588690	1423675591751	1423675591751	OK	 
Scenario name	3777433169415326671-657	REQUEST	Logout	request_logout_1	1423675591719	1423675591719	1423675591754	1423675591754	OK	 
Scenario name	3777433169415326671-612	REQUEST	Login	request_login_2	1423675587599	1423675587599	1423675591755	1423675591755	OK	 
Scenario name	3777433169415326671-612	GROUP	Login	1423675587429	1423675591755	4267	2	0	OK
Scenario name	3777433169415326671-67	REQUEST	Logout	request_logout_3	1423675591719	1423675591719	1423675591756	1423675591756	OK	 
Scenario name	3777433169415326671-769	REQUEST	Logout	request_logout_1	1423675591729	1423675591729	1423675591765	1423675591765	OK	 
Scenario name	3777433169415326671-384	REQUEST	Logout	request_logout_2	1423675591620	1423675591620	1423675591765	1423675591765	OK	 
Scenario name	3777433169415326671-327	REQUEST	Login	request_login_1	1423675589699	1423675589699	1423675591767	1423675591767	OK	 
Scenario name	3777433169415326671-68	GROUP	Logout	1423675584349	1423675591768	4345	3	0	OK
Scenario name	3777433169415326671-68	USER	END	1423675557812	1423675591768
Scenario name	3777433169415326671-765	REQUEST	Logout	request_logout_2	1423675590629	1423675590630	1423675591769	1423675591769	OK	 
Scenario name	3777433169415326671-772	GROUP	Login	1423675591470	1423675591779	172	2	0	OK
Scenario name	3777433169415326671-611	REQUEST	Page fr	request_fr_3	1423675591749	1423675591750	1423675591780	1423675591780	OK	 
Scenario name	3777433169415326671-763	REQUEST	Login	request_login_1	1423675590739	1423675590739	1423675591780	1423675591780	OK	 
Scenario name	3777433169415326671-303	REQUEST	Page fr	request_fr_3	1423675587668	1423675587669	1423675591781	1423675591781	OK	 
Scenario name	3777433169415326671-322	REQUEST	Page en	request_en_1	1423675590749	1423675590749	1423675591785	1423675591785	OK	 
Scenario name	3777433169415326671-517	REQUEST	Login	request_login_1	1423675591740	1423675591741	1423675591785	1423675591785	OK	 
Scenario name	3777433169415326671-993	REQUEST	Logout	request_logout_3	1423675591759	1423675591759	1423675591792	1423675591792	OK	 
Scenario name	3777433169415326671-993	GROUP	Logout	1423675585869	1423675591793	3262	3	0	OK
Scenario name	3777433169415326671-993	USER	END	1423675558040	1423675591794
Scenario name	3777433169415326671-612	REQUEST	Logout	request_logout_1	1423675591756	1423675591757	1423675591794	1423675591794	OK	 
Scenario name	3777433169415326671-706	REQUEST	Page fr	request_fr_1	1423675559328	1423675568638	1423675591798	1423675591798	OK	 
Scenario name	3777433169415326671-253	REQUEST	Page en	request_en_3	1423675591739	1423675591740	1423675591803	1423675591803	OK	 
Scenario name	3777433169415326671-181	REQUEST	Logout	request_logout_2	1423675591679	1423675591679	1423675591807	1423675591807	OK	 
Scenario name	3777433169415326671-779	GROUP	Page fr	1423675557976	1423675591808	26825	3	0	OK
Scenario name	3777433169415326671-67	GROUP	Logout	1423675588959	1423675591808	236	3	0	OK
Scenario name	3777433169415326671-67	USER	END	1423675557812	1423675591808
Scenario name	3777433169415326671-457	REQUEST	Page en	request_en_3	1423675589649	1423675589649	1423675591816	1423675591816	OK	 
Scenario name	3777433169415326671-548	REQUEST	Page fr	request_fr_3	1423675591688	1423675591689	1423675591825	1423675591825	OK	 
Scenario name	3777433169415326671-622	GROUP	Page fr	1423675557947	1423675591829	26915	3	0	OK
Scenario name	3777433169415326671-589	GROUP	Page fr	1423675557944	1423675591829	26854	3	0	OK
Scenario name	3777433169415326671-363	GROUP	Page fr	1423675557889	1423675591830	26883	3	0	OK
Scenario name	3777433169415326671-412	REQUEST	Logout	request_logout_1	1423675586759	1423675586760	1423675591834	1423675591834	OK	 
Scenario name	3777433169415326671-268	REQUEST	Logout	request_logout_3	1423675590799	1423675590800	1423675591835	1423675591835	OK	 
Scenario name	3777433169415326671-442	REQUEST	Logout	request_logout_1	1423675590810	1423675590810	1423675591842	1423675591842	OK	 
Scenario name	3777433169415326671-207	REQUEST	Logout	request_logout_2	1423675591729	1423675591729	1423675591846	1423675591846	OK	 
Scenario name	3777433169415326671-891	GROUP	Page fr	1423675557997	1423675591848	25757	3	0	OK
Scenario name	3777433169415326671-313	REQUEST	Login	request_login_2	1423675591740	1423675591740	1423675591849	1423675591849	OK	 
Scenario name	3777433169415326671-58	REQUEST	Page en	request_en_1	1423675579768	1423675579769	1423675591856	1423675591856	OK	 
Scenario name	3777433169415326671-747	REQUEST	Page fr	request_fr_1	1423675559380	1423675568528	1423675591859	1423675591859	OK	 
Scenario name	3777433169415326671-582	GROUP	Page en	1423675583728	1423675591868	3226	3	0	OK
Scenario name	3777433169415326671-268	GROUP	Logout	1423675587479	1423675591878	2222	3	0	OK
Scenario name	3777433169415326671-268	USER	END	1423675557871	1423675591879
Scenario name	3777433169415326671-221	REQUEST	Page en	request_en_2	1423675591699	1423675591699	1423675591877	1423675591877	OK	 
Scenario name	3777433169415326671-207	REQUEST	Logout	request_logout_3	1423675591849	1423675591850	1423675591887	1423675591887	OK	 
Scenario name	3777433169415326671-244	GROUP	Page en	1423675569471	1423675591888	16273	3	0	OK
Scenario name	3777433169415326671-329	GROUP	Page en	1423675571628	1423675591899	13468	3	0	OK
Scenario name	3777433169415326671-510	REQUEST	Page en	request_en_2	1423675583789	1423675583789	1423675591933	1423675591933	OK	 
Scenario name	3777433169415326671-313	GROUP	Login	1423675589599	1423675591938	2166	2	0	OK
Scenario name	3777433169415326671-431	REQUEST	Page en	request_en_2	1423675581748	1423675581749	1423675591944	1423675591944	OK	 
Scenario name	3777433169415326671-502	REQUEST	Logout	request_logout_1	1423675590919	1423675590919	1423675591952	1423675591952	OK	 
Scenario name	3777433169415326671-345	REQUEST	Login	request_login_2	1423675588803	1423675588803	1423675591955	1423675591955	OK	 
Scenario name	3777433169415326671-85	REQUEST	Logout	request_logout_3	1423675590929	1423675590929	1423675591964	1423675591964	OK	 
Scenario name	3777433169415326671-654	REQUEST	Page en	request_en_2	1423675589788	1423675589789	1423675591964	1423675591964	OK	 
Scenario name	3777433169415326671-460	REQUEST	Logout	request_logout_2	1423675591750	1423675591750	1423675591965	1423675591965	OK	 
Scenario name	3777433169415326671-327	REQUEST	Login	request_login_2	1423675591858	1423675591859	1423675591966	1423675591966	OK	 
Scenario name	3777433169415326671-726	REQUEST	Page fr	request_fr_3	1423675590899	1423675590929	1423675591968	1423675591968	OK	 
Scenario name	3777433169415326671-313	REQUEST	Logout	request_logout_1	1423675591938	1423675591939	1423675591970	1423675591970	OK	 
Scenario name	3777433169415326671-819	REQUEST	Page fr	request_fr_3	1423675590939	1423675590940	1423675591976	1423675591976	OK	 
Scenario name	3777433169415326671-327	GROUP	Login	1423675589698	1423675591988	2176	2	0	OK
Scenario name	3777433169415326671-85	GROUP	Logout	1423675587899	1423675591988	2249	3	0	OK
Scenario name	3777433169415326671-85	USER	END	1423675557812	1423675591989
Scenario name	3777433169415326671-207	GROUP	Logout	1423675589709	1423675591989	205	3	0	OK
Scenario name	3777433169415326671-207	USER	END	1423675557851	1423675591990
Scenario name	3777433169415326671-923	REQUEST	Page en	request_en_1	1423675590939	1423675590939	1423675591990	1423675591990	OK	 
Scenario name	3777433169415326671-460	REQUEST	Logout	request_logout_3	1423675591967	1423675591967	1423675592002	1423675592002	OK	 
Scenario name	3777433169415326671-122	REQUEST	Login	request_login_1	1423675589951	1423675589951	1423675592004	1423675592004	OK	 
Scenario name	3777433169415326671-92	GROUP	Page en	1423675568384	1423675592008	17833	3	0	OK
Scenario name	3777433169415326671-446	REQUEST	Page en	request_en_1	1423675587939	1423675587941	1423675592008	1423675592008	OK	 
Scenario name	3777433169415326671-237	REQUEST	Login	request_login_1	1423675588959	1423675588963	1423675592008	1423675592008	OK	 
Scenario name	3777433169415326671-753	REQUEST	Page en	request_en_3	1423675591978	1423675591978	1423675592013	1423675592013	OK	 
Scenario name	3777433169415326671-837	REQUEST	Page fr	request_fr_1	1423675559458	1423675568671	1423675592024	1423675592024	OK	 
Scenario name	3777433169415326671-405	GROUP	Page en	1423675577062	1423675592028	8354	3	0	OK
Scenario name	3777433169415326671-871	REQUEST	Page en	request_en_2	1423675591909	1423675591910	1423675592027	1423675592027	OK	 
Scenario name	3777433169415326671-460	GROUP	Logout	1423675589155	1423675592038	295	3	0	OK
Scenario name	3777433169415326671-460	USER	END	1423675557906	1423675592038
Scenario name	3777433169415326671-543	REQUEST	Page fr	request_fr_1	1423675559112	1423675568381	1423675592037	1423675592037	OK	 
Scenario name	3777433169415326671-345	GROUP	Login	1423675588729	1423675592039	3199	2	0	OK
Scenario name	3777433169415326671-64	REQUEST	Login	request_login_2	1423675590949	1423675590949	1423675592040	1423675592040	OK	 
Scenario name	3777433169415326671-384	REQUEST	Logout	request_logout_3	1423675591767	1423675591767	1423675592049	1423675592049	OK	 
Scenario name	3777433169415326671-963	REQUEST	Page en	request_en_3	1423675579749	1423675579749	1423675592061	1423675592061	OK	 
Scenario name	3777433169415326671-92	REQUEST	Login	request_login_1	1423675592009	1423675592009	1423675592093	1423675592093	OK	 
Scenario name	3777433169415326671-384	GROUP	Logout	1423675590168	1423675592098	526	3	0	OK
Scenario name	3777433169415326671-64	GROUP	Login	1423675589838	1423675592098	2138	2	0	OK
Scenario name	3777433169415326671-384	USER	END	1423675557883	1423675592098
Scenario name	3777433169415326671-608	REQUEST	Page en	request_en_2	1423675590938	1423675590939	1423675592097	1423675592097	OK	 
Scenario name	3777433169415326671-485	REQUEST	Page fr	request_fr_1	1423675559058	1423675568260	1423675592106	1423675592106	OK	 
Scenario name	3777433169415326671-567	GROUP	Page en	1423675581518	1423675592118	6280	3	0	OK
Scenario name	3777433169415326671-492	REQUEST	Logout	request_logout_2	1423675591938	1423675591939	1423675592121	1423675592121	OK	 
Scenario name	3777433169415326671-327	REQUEST	Logout	request_logout_1	1423675591989	1423675591989	1423675592137	1423675592137	OK	 
Scenario name	3777433169415326671-65	REQUEST	Page en	request_en_2	1423675591978	1423675591978	1423675592137	1423675592137	OK	 
Scenario name	3777433169415326671-187	REQUEST	Logout	request_logout_2	1423675590008	1423675590010	1423675592140	1423675592140	OK	 
Scenario name	3777433169415326671-525	REQUEST	Page en	request_en_2	1423675589019	1423675589019	1423675592148	1423675592148	OK	 
Scenario name	3777433169415326671-567	REQUEST	Login	request_login_1	1423675592119	1423675592119	1423675592152	1423675592152	OK	 
Scenario name	3777433169415326671-166	REQUEST	Page en	request_en_3	1423675590008	1423675590010	1423675592154	1423675592154	OK	 
Scenario name	3777433169415326671-492	REQUEST	Logout	request_logout_3	1423675592122	1423675592123	1423675592161	1423675592161	OK	 
Scenario name	3777433169415326671-147	REQUEST	Logout	request_logout_2	1423675592051	1423675592052	1423675592164	1423675592164	OK	 
Scenario name	3777433169415326671-709	REQUEST	Page en	request_en_3	1423675589069	1423675589070	1423675592170	1423675592170	OK	 
Scenario name	3777433169415326671-468	REQUEST	Page fr	request_fr_2	1423675589578	1423675589616	1423675592176	1423675592176	OK	 
Scenario name	3777433169415326671-429	REQUEST	Page en	request_en_3	1423675591139	1423675591139	1423675592177	1423675592177	OK	 
Scenario name	3777433169415326671-187	REQUEST	Logout	request_logout_3	1423675592142	1423675592142	1423675592181	1423675592181	OK	 
Scenario name	3777433169415326671-242	REQUEST	Login	request_login_1	1423675591135	1423675591136	1423675592182	1423675592182	OK	 
Scenario name	3777433169415326671-70	REQUEST	Login	request_login_1	1423675591135	1423675591136	1423675592186	1423675592186	OK	 
Scenario name	3777433169415326671-231	REQUEST	Logout	request_logout_3	1423675591159	1423675591159	1423675592194	1423675592194	OK	 
Scenario name	3777433169415326671-231	GROUP	Logout	1423675580099	1423675592195	9234	3	0	OK
Scenario name	3777433169415326671-13	REQUEST	Logout	request_logout_1	1423675591159	1423675591159	1423675592195	1423675592195	OK	 
Scenario name	3777433169415326671-143	REQUEST	Login	request_login_1	1423675590149	1423675590149	1423675592193	1423675592193	OK	 
Scenario name	3777433169415326671-231	USER	END	1423675557867	1423675592196
Scenario name	3777433169415326671-985	REQUEST	Logout	request_logout_3	1423675588149	1423675588149	1423675592208	1423675592208	OK	 
Scenario name	3777433169415326671-492	GROUP	Logout	1423675587484	1423675592228	3309	3	0	OK
Scenario name	3777433169415326671-492	USER	END	1423675557919	1423675592228
Scenario name	3777433169415326671-64	REQUEST	Logout	request_logout_1	1423675592099	1423675592099	1423675592237	1423675592237	OK	 
Scenario name	3777433169415326671-764	REQUEST	Login	request_login_2	1423675591134	1423675591135	1423675592244	1423675592244	OK	 
Scenario name	3777433169415326671-985	GROUP	Logout	1423675581398	1423675592249	8511	3	0	OK
Scenario name	3777433169415326671-985	USER	END	1423675558039	1423675592250
Scenario name	3777433169415326671-602	GROUP	Page en	1423675582269	1423675592249	3293	3	0	OK
Scenario name	3777433169415326671-375	REQUEST	Login	request_login_2	1423675590148	1423675590149	1423675592258	1423675592258	OK	 
Scenario name	3777433169415326671-519	GROUP	Page fr	1423675557923	1423675592259	27556	3	0	OK
Scenario name	3777433169415326671-647	REQUEST	Login	request_login_1	1423675585079	1423675585110	1423675592267	1423675592267	OK	 
Scenario name	3777433169415326671-187	GROUP	Logout	1423675587969	1423675592269	2233	3	0	OK
Scenario name	3777433169415326671-764	GROUP	Login	1423675589978	1423675592269	2146	2	0	OK
Scenario name	3777433169415326671-187	USER	END	1423675557850	1423675592269
Scenario name	3777433169415326671-228	REQUEST	Logout	request_logout_3	1423675587210	1423675587211	1423675592275	1423675592275	OK	 
Scenario name	3777433169415326671-375	GROUP	Login	1423675589909	1423675592278	2270	2	0	OK
Scenario name	3777433169415326671-602	REQUEST	Login	request_login_1	1423675592250	1423675592251	1423675592283	1423675592283	OK	 
Scenario name	3777433169415326671-625	REQUEST	Page en	request_en_2	1423675585109	1423675585111	1423675592284	1423675592284	OK	 
Scenario name	3777433169415326671-434	GROUP	Page en	1423675582179	1423675592293	3284	3	0	OK
Scenario name	3777433169415326671-355	REQUEST	Page fr	request_fr_3	1423675584113	1423675584113	1423675592295	1423675592295	OK	 
Scenario name	3777433169415326671-51	REQUEST	Logout	request_logout_2	1423675590129	1423675590129	1423675592297	1423675592297	OK	 
Scenario name	3777433169415326671-353	GROUP	Page en	1423675582709	1423675592300	3265	3	0	OK
Scenario name	3777433169415326671-666	GROUP	Page en	1423675578418	1423675592300	9906	3	0	OK
Scenario name	3777433169415326671-519	REQUEST	Page en	request_en_1	1423675592259	1423675592260	1423675592299	1423675592299	OK	 
Scenario name	3777433169415326671-92	REQUEST	Login	request_login_2	1423675592169	1423675592170	1423675592302	1423675592302	OK	 
Scenario name	3777433169415326671-449	GROUP	Page en	1423675584948	1423675592317	458	3	0	OK
Scenario name	3777433169415326671-508	REQUEST	Page en	request_en_2	1423675592138	1423675592139	1423675592318	1423675592318	OK	 
Scenario name	3777433169415326671-277	REQUEST	Page en	request_en_1	1423675586239	1423675586239	1423675592326	1423675592326	OK	 
Scenario name	3777433169415326671-269	REQUEST	Login	request_login_1	1423675588259	1423675588260	1423675592326	1423675592326	OK	 
Scenario name	3777433169415326671-158	REQUEST	Login	request_login_2	1423675591213	1423675591213	1423675592333	1423675592333	OK	 
Scenario name	3777433169415326671-228	GROUP	Logout	1423675581988	1423675592338	7302	3	0	OK
Scenario name	3777433169415326671-228	USER	END	1423675557866	1423675592338
Scenario name	3777433169415326671-360	GROUP	Page en	1423675576909	1423675592349	9260	3	0	OK
Scenario name	3777433169415326671-955	REQUEST	Login	request_login_1	1423675580180	1423675580209	1423675592350	1423675592350	OK	 
Scenario name	3777433169415326671-84	REQUEST	Login	request_login_2	1423675591249	1423675591249	1423675592357	1423675592357	OK	 
Scenario name	3777433169415326671-832	REQUEST	Page fr	request_fr_3	1423675592328	1423675592328	1423675592366	1423675592366	OK	 
Scenario name	3777433169415326671-717	REQUEST	Page fr	request_fr_1	1423675559345	1423675568621	1423675592367	1423675592367	OK	 
Scenario name	3777433169415326671-641	REQUEST	Login	request_login_2	1423675591259	1423675591260	1423675592372	1423675592372	OK	 
Scenario name	3777433169415326671-641	GROUP	Login	1423675590179	1423675592372	2149	2	0	OK
Scenario name	3777433169415326671-178	REQUEST	Page en	request_en_2	1423675589280	1423675589280	1423675592370	1423675592370	OK	 
Scenario name	3777433169415326671-427	REQUEST	Login	request_login_1	1423675589200	1423675589201	1423675592379	1423675592379	OK	 
Scenario name	3777433169415326671-866	REQUEST	Login	request_login_2	1423675591137	1423675591137	1423675592381	1423675592381	OK	 
Scenario name	3777433169415326671-511	REQUEST	Page en	request_en_3	1423675592339	1423675592339	1423675592383	1423675592383	OK	 
Scenario name	3777433169415326671-92	GROUP	Login	1423675592008	1423675592388	217	2	0	OK
Scenario name	3777433169415326671-84	GROUP	Login	1423675590188	1423675592388	2145	2	0	OK
Scenario name	3777433169415326671-495	REQUEST	Page en	request_en_2	1423675591238	1423675591239	1423675592390	1423675592390	OK	 
Scenario name	3777433169415326671-444	REQUEST	Logout	request_logout_1	1423675590348	1423675590349	1423675592391	1423675592391	OK	 
Scenario name	3777433169415326671-755	REQUEST	Page fr	request_fr_1	1423675559390	1423675569965	1423675592394	1423675592394	OK	 
Scenario name	3777433169415326671-585	REQUEST	Login	request_login_1	1423675591359	1423675591359	1423675592395	1423675592395	OK	 
Scenario name	3777433169415326671-397	REQUEST	Login	request_login_1	1423675590348	1423675590349	1423675592394	1423675592394	OK	 
Scenario name	3777433169415326671-703	REQUEST	Page fr	request_fr_3	1423675592360	1423675592360	1423675592399	1423675592399	OK	 
Scenario name	3777433169415326671-509	REQUEST	Page fr	request_fr_1	1423675559075	1423675568259	1423675592400	1423675592400	OK	 
Scenario name	3777433169415326671-620	REQUEST	Page en	request_en_3	1423675584320	1423675584320	1423675592401	1423675592401	OK	 
Scenario name	3777433169415326671-603	GROUP	Page en	1423675584999	1423675592408	1335	3	0	OK
Scenario name	3777433169415326671-481	REQUEST	Page en	request_en_3	1423675591370	1423675591371	1423675592410	1423675592410	OK	 
Scenario name	3777433169415326671-450	REQUEST	Page fr	request_fr_1	1423675559033	1423675568297	1423675592416	1423675592416	OK	 
Scenario name	3777433169415326671-71	REQUEST	Logout	request_logout_2	1423675591279	1423675591280	1423675592420	1423675592420	OK	 
Scenario name	3777433169415326671-323	REQUEST	Logout	request_logout_1	1423675587313	1423675587314	1423675592421	1423675592421	OK	 
Scenario name	3777433169415326671-565	REQUEST	Page en	request_en_3	1423675591389	1423675591389	1423675592426	1423675592426	OK	 
